Country,ISO3 Code,Date,Price (EUR/MWhe)
Latvia,LVA,2015-01-30,38.98
Lithuania,LTU,2015-01-30,38.98
Luxembourg,LUX,2015-01-30,38.29
Netherlands,NLD,2015-01-30,41.47
Norway,NOR,2015-01-30,30.26
Poland,POL,2015-01-30,37.2
Portugal,PRT,2015-01-30,33.17
Romania,ROU,2015-01-30,22.72
Slovakia,SVK,2015-01-30,38.42
Slovenia,SVN,2015-01-30,40.53
Spain,ESP,2015-01-30,32.94
Sweden,SWE,2015-01-30,30.3
Switzerland,CHE,2015-01-30,44.0
Austria,AUT,2015-01-31,29.78
Belgium,BEL,2015-01-31,42.38
Czechia,CZE,2015-01-31,29.9
Denmark,DNK,2015-01-31,28.0
Estonia,EST,2015-01-31,28.0
Finland,FIN,2015-01-31,28.0
France,FRA,2015-01-31,41.62
Germany,DEU,2015-01-31,29.78
Greece,GRC,2015-01-31,51.39
Hungary,HUN,2015-01-31,33.13
Italy,ITA,2015-01-31,51.17
Latvia,LVA,2015-01-31,38.23
Lithuania,LTU,2015-01-31,38.23
Luxembourg,LUX,2015-01-31,29.78
Netherlands,NLD,2015-01-31,41.34
Norway,NOR,2015-01-31,28.06
Poland,POL,2015-01-31,32.26
Portugal,PRT,2015-01-31,20.55
Romania,ROU,2015-01-31,22.51
Slovakia,SVK,2015-01-31,29.9
Slovenia,SVN,2015-01-31,30.57
Spain,ESP,2015-01-31,17.39
Sweden,SWE,2015-01-31,28.0
Switzerland,CHE,2015-01-31,46.0
Austria,AUT,2015-02-01,29.24
Belgium,BEL,2015-02-01,38.57
Czechia,CZE,2015-02-01,25.92
Denmark,DNK,2015-02-01,27.76
Estonia,EST,2015-02-01,27.76
Finland,FIN,2015-02-01,27.76
France,FRA,2015-02-01,36.38
Germany,DEU,2015-02-01,29.24
Greece,GRC,2015-02-01,42.09
Hungary,HUN,2015-02-01,37.28
Italy,ITA,2015-02-01,40.46
Latvia,LVA,2015-02-01,29.72
Lithuania,LTU,2015-02-01,29.72
Luxembourg,LUX,2015-02-01,29.24
Netherlands,NLD,2015-02-01,38.09
Norway,NOR,2015-02-01,27.97
Poland,POL,2015-02-01,25.79
Portugal,PRT,2015-02-01,17.88
Romania,ROU,2015-02-01,30.39
Slovakia,SVK,2015-02-01,25.92
Slovenia,SVN,2015-02-01,36.92
Spain,ESP,2015-02-01,17.88
Sweden,SWE,2015-02-01,27.76
Switzerland,CHE,2015-02-01,38.45
Austria,AUT,2015-02-02,42.47
Belgium,BEL,2015-02-02,54.18
Czechia,CZE,2015-02-02,37.77
Denmark,DNK,2015-02-02,33.61
Estonia,EST,2015-02-02,34.97
Finland,FIN,2015-02-02,34.97
France,FRA,2015-02-02,54.18
Germany,DEU,2015-02-02,42.47
Greece,GRC,2015-02-02,54.75
Hungary,HUN,2015-02-02,42.2
Italy,ITA,2015-02-02,53.63
Latvia,LVA,2015-02-02,40.42
Lithuania,LTU,2015-02-02,40.42
Luxembourg,LUX,2015-02-02,42.47
Netherlands,NLD,2015-02-02,43.94
Norway,NOR,2015-02-02,32.01
Poland,POL,2015-02-02,39.24
Portugal,PRT,2015-02-02,47.15
Romania,ROU,2015-02-02,42.06
Slovakia,SVK,2015-02-02,38.1
Slovenia,SVN,2015-02-02,50.12
Spain,ESP,2015-02-02,47.8
Sweden,SWE,2015-02-02,34.14
Switzerland,CHE,2015-02-02,53.27
Austria,AUT,2015-02-03,45.76
Belgium,BEL,2015-02-03,56.66
Czechia,CZE,2015-02-03,46.05
Denmark,DNK,2015-02-03,38.6
Estonia,EST,2015-02-03,38.22
Finland,FIN,2015-02-03,37.83
France,FRA,2015-02-03,56.66
Germany,DEU,2015-02-03,45.76
Greece,GRC,2015-02-03,54.93
Hungary,HUN,2015-02-03,46.09
Italy,ITA,2015-02-03,60.06
Latvia,LVA,2015-02-03,42.02
Lithuania,LTU,2015-02-03,42.02
Luxembourg,LUX,2015-02-03,45.76
Netherlands,NLD,2015-02-03,47.21
Norway,NOR,2015-02-03,36.58
Poland,POL,2015-02-03,42.33
Portugal,PRT,2015-02-03,43.43
Romania,ROU,2015-02-03,43.75
Slovakia,SVK,2015-02-03,46.05
Slovenia,SVN,2015-02-03,48.79
Spain,ESP,2015-02-03,43.43
Sweden,SWE,2015-02-03,37.43
Switzerland,CHE,2015-02-03,57.46
Austria,AUT,2015-02-04,48.49
Belgium,BEL,2015-02-04,53.67
Czechia,CZE,2015-02-04,48.35
Denmark,DNK,2015-02-04,44.03
Estonia,EST,2015-02-04,42.71
Finland,FIN,2015-02-04,42.71
France,FRA,2015-02-04,53.67
Germany,DEU,2015-02-04,48.49
Greece,GRC,2015-02-04,51.78
Hungary,HUN,2015-02-04,48.78
Italy,ITA,2015-02-04,56.76
Latvia,LVA,2015-02-04,44.21
Lithuania,LTU,2015-02-04,44.21
Luxembourg,LUX,2015-02-04,48.49
Netherlands,NLD,2015-02-04,48.75
Norway,NOR,2015-02-04,43.01
Poland,POL,2015-02-04,41.76
Portugal,PRT,2015-02-04,39.3
Romania,ROU,2015-02-04,32.59
Slovakia,SVK,2015-02-04,48.35
Slovenia,SVN,2015-02-04,49.15
Spain,ESP,2015-02-04,39.3
Sweden,SWE,2015-02-04,43.32
Switzerland,CHE,2015-02-04,56.83
Austria,AUT,2015-02-05,43.57
Belgium,BEL,2015-02-05,52.53
Czechia,CZE,2015-02-05,44.61
Denmark,DNK,2015-02-05,39.79
Estonia,EST,2015-02-05,38.03
Finland,FIN,2015-02-05,38.03
France,FRA,2015-02-05,52.53
Germany,DEU,2015-02-05,43.57
Greece,GRC,2015-02-05,55.21
Hungary,HUN,2015-02-05,45.04
Italy,ITA,2015-02-05,56.57
Latvia,LVA,2015-02-05,42.33
Lithuania,LTU,2015-02-05,42.33
Luxembourg,LUX,2015-02-05,43.57
Netherlands,NLD,2015-02-05,44.6
Norway,NOR,2015-02-05,36.39
Poland,POL,2015-02-05,40.02
Portugal,PRT,2015-02-05,43.24
Romania,ROU,2015-02-05,42.97
Slovakia,SVK,2015-02-05,44.61
Slovenia,SVN,2015-02-05,45.1
Spain,ESP,2015-02-05,43.18
Sweden,SWE,2015-02-05,37.46
Switzerland,CHE,2015-02-05,54.63
Austria,AUT,2015-02-06,39.29
Belgium,BEL,2015-02-06,52.09
Czechia,CZE,2015-02-06,39.71
Denmark,DNK,2015-02-06,33.85
Estonia,EST,2015-02-06,33.1
Finland,FIN,2015-02-06,33.1
France,FRA,2015-02-06,52.09
Germany,DEU,2015-02-06,39.29
Greece,GRC,2015-02-06,45.49
Hungary,HUN,2015-02-06,39.71
Italy,ITA,2015-02-06,53.54
Latvia,LVA,2015-02-06,39.85
Lithuania,LTU,2015-02-06,40.06
Luxembourg,LUX,2015-02-06,39.29
Netherlands,NLD,2015-02-06,45.73
Norway,NOR,2015-02-06,30.42
Poland,POL,2015-02-06,38.47
Portugal,PRT,2015-02-06,46.64
Romania,ROU,2015-02-06,21.82
Slovakia,SVK,2015-02-06,39.71
Slovenia,SVN,2015-02-06,39.47
Spain,ESP,2015-02-06,46.64
Sweden,SWE,2015-02-06,32.7
Switzerland,CHE,2015-02-06,51.3
Austria,AUT,2015-02-07,25.52
Belgium,BEL,2015-02-07,52.49
Czechia,CZE,2015-02-07,25.18
Denmark,DNK,2015-02-07,23.62
Estonia,EST,2015-02-07,27.33
Finland,FIN,2015-02-07,26.9
France,FRA,2015-02-07,52.49
Germany,DEU,2015-02-07,25.52
Greece,GRC,2015-02-07,56.05
Hungary,HUN,2015-02-07,40.39
Italy,ITA,2015-02-07,53.66
Latvia,LVA,2015-02-07,31.69
Lithuania,LTU,2015-02-07,31.69
Luxembourg,LUX,2015-02-07,25.52
Netherlands,NLD,2015-02-07,47.21
Norway,NOR,2015-02-07,27.02
Poland,POL,2015-02-07,33.1
Portugal,PRT,2015-02-07,52.96
Romania,ROU,2015-02-07,29.49
Slovakia,SVK,2015-02-07,26.56
Slovenia,SVN,2015-02-07,36.94
Spain,ESP,2015-02-07,52.96
Sweden,SWE,2015-02-07,26.53
Switzerland,CHE,2015-02-07,49.46
Austria,AUT,2015-02-08,13.33
Belgium,BEL,2015-02-08,48.29
Czechia,CZE,2015-02-08,15.76
Denmark,DNK,2015-02-08,17.44
Estonia,EST,2015-02-08,27.54
Finland,FIN,2015-02-08,27.54
France,FRA,2015-02-08,48.29
Germany,DEU,2015-02-08,13.33
Greece,GRC,2015-02-08,50.7
Hungary,HUN,2015-02-08,19.61
Italy,ITA,2015-02-08,44.62
Latvia,LVA,2015-02-08,33.68
Lithuania,LTU,2015-02-08,33.68
Luxembourg,LUX,2015-02-08,13.33
Netherlands,NLD,2015-02-08,42.21
Norway,NOR,2015-02-08,27.27
Poland,POL,2015-02-08,24.75
Portugal,PRT,2015-02-08,39.55
Romania,ROU,2015-02-08,19.61
Slovakia,SVK,2015-02-08,15.76
Slovenia,SVN,2015-02-08,25.68
Spain,ESP,2015-02-08,39.55
Sweden,SWE,2015-02-08,26.83
Switzerland,CHE,2015-02-08,45.44
Austria,AUT,2015-02-09,27.93
Belgium,BEL,2015-02-09,62.04
Czechia,CZE,2015-02-09,29.1
Denmark,DNK,2015-02-09,26.26
Estonia,EST,2015-02-09,39.79
Finland,FIN,2015-02-09,39.79
France,FRA,2015-02-09,62.04
Germany,DEU,2015-02-09,27.93
Greece,GRC,2015-02-09,52.35
Hungary,HUN,2015-02-09,33.7
Italy,ITA,2015-02-09,56.99
Latvia,LVA,2015-02-09,42.73
Lithuania,LTU,2015-02-09,42.73
Luxembourg,LUX,2015-02-09,27.93
Netherlands,NLD,2015-02-09,47.38
Norway,NOR,2015-02-09,27.99
Poland,POL,2015-02-09,36.45
Portugal,PRT,2015-02-09,52.34
Romania,ROU,2015-02-09,33.7
Slovakia,SVK,2015-02-09,30.62
Slovenia,SVN,2015-02-09,36.19
Spain,ESP,2015-02-09,52.27
Sweden,SWE,2015-02-09,28.42
Switzerland,CHE,2015-02-09,63.01
Austria,AUT,2015-02-10,44.4
Belgium,BEL,2015-02-10,62.09
Czechia,CZE,2015-02-10,41.84
Denmark,DNK,2015-02-10,29.44
Estonia,EST,2015-02-10,33.4
Finland,FIN,2015-02-10,33.4
France,FRA,2015-02-10,62.09
Germany,DEU,2015-02-10,44.4
Greece,GRC,2015-02-10,52.94
Hungary,HUN,2015-02-10,43.86
Italy,ITA,2015-02-10,58.95
Latvia,LVA,2015-02-10,40.21
Lithuania,LTU,2015-02-10,40.21
Luxembourg,LUX,2015-02-10,44.4
Netherlands,NLD,2015-02-10,46.87
Norway,NOR,2015-02-10,28.22
Poland,POL,2015-02-10,39.92
Portugal,PRT,2015-02-10,60.16
Romania,ROU,2015-02-10,39.33
Slovakia,SVK,2015-02-10,41.84
Slovenia,SVN,2015-02-10,42.22
Spain,ESP,2015-02-10,60.18
Sweden,SWE,2015-02-10,29.09
Switzerland,CHE,2015-02-10,59.3
Austria,AUT,2015-02-11,48.58
Belgium,BEL,2015-02-11,55.88
Czechia,CZE,2015-02-11,46.44
Denmark,DNK,2015-02-11,40.2
Estonia,EST,2015-02-11,34.14
Finland,FIN,2015-02-11,34.14
France,FRA,2015-02-11,55.88
Germany,DEU,2015-02-11,48.58
Greece,GRC,2015-02-11,55.95
Hungary,HUN,2015-02-11,47.09
Italy,ITA,2015-02-11,60.46
Latvia,LVA,2015-02-11,40.14
Lithuania,LTU,2015-02-11,40.14
Luxembourg,LUX,2015-02-11,48.58
Netherlands,NLD,2015-02-11,50.34
Norway,NOR,2015-02-11,28.7
Poland,POL,2015-02-11,41.79
Portugal,PRT,2015-02-11,64.29
Romania,ROU,2015-02-11,31.37
Slovakia,SVK,2015-02-11,46.44
Slovenia,SVN,2015-02-11,47.56
Spain,ESP,2015-02-11,64.29
Sweden,SWE,2015-02-11,33.46
Switzerland,CHE,2015-02-11,59.82
Austria,AUT,2015-02-12,48.15
Belgium,BEL,2015-02-12,54.24
Czechia,CZE,2015-02-12,44.6
Denmark,DNK,2015-02-12,41.8
Estonia,EST,2015-02-12,38.07
Finland,FIN,2015-02-12,38.07
France,FRA,2015-02-12,54.24
Germany,DEU,2015-02-12,48.15
Greece,GRC,2015-02-12,58.25
Hungary,HUN,2015-02-12,46.49
Italy,ITA,2015-02-12,61.47
Latvia,LVA,2015-02-12,42.65
Lithuania,LTU,2015-02-12,42.65
Luxembourg,LUX,2015-02-12,48.15
Netherlands,NLD,2015-02-12,50.33
Norway,NOR,2015-02-12,28.33
Poland,POL,2015-02-12,39.77
Portugal,PRT,2015-02-12,65.56
Romania,ROU,2015-02-12,39.84
Slovakia,SVK,2015-02-12,44.6
Slovenia,SVN,2015-02-12,44.06
Spain,ESP,2015-02-12,64.91
Sweden,SWE,2015-02-12,36.35
Switzerland,CHE,2015-02-12,53.15
Austria,AUT,2015-02-13,38.61
Belgium,BEL,2015-02-13,48.85
Czechia,CZE,2015-02-13,40.2
Denmark,DNK,2015-02-13,34.42
Estonia,EST,2015-02-13,44.38
Finland,FIN,2015-02-13,44.38
France,FRA,2015-02-13,48.85
Germany,DEU,2015-02-13,38.61
Greece,GRC,2015-02-13,58.55
Hungary,HUN,2015-02-13,43.05
Italy,ITA,2015-02-13,56.83
Latvia,LVA,2015-02-13,46.96
Lithuania,LTU,2015-02-13,46.96
Luxembourg,LUX,2015-02-13,38.61
Netherlands,NLD,2015-02-13,48.59
Norway,NOR,2015-02-13,28.31
Poland,POL,2015-02-13,38.23
Portugal,PRT,2015-02-13,50.73
Romania,ROU,2015-02-13,45.09
Slovakia,SVK,2015-02-13,40.2
Slovenia,SVN,2015-02-13,52.27
Spain,ESP,2015-02-13,50.73
Sweden,SWE,2015-02-13,34.75
Switzerland,CHE,2015-02-13,49.63
Austria,AUT,2015-02-14,32.74
Belgium,BEL,2015-02-14,44.42
Czechia,CZE,2015-02-14,31.22
Denmark,DNK,2015-02-14,28.39
Estonia,EST,2015-02-14,31.29
Finland,FIN,2015-02-14,31.29
France,FRA,2015-02-14,40.41
Germany,DEU,2015-02-14,32.74
Greece,GRC,2015-02-14,62.68
Hungary,HUN,2015-02-14,44.7
Italy,ITA,2015-02-14,59.01
Latvia,LVA,2015-02-14,40.14
Lithuania,LTU,2015-02-14,40.14
Luxembourg,LUX,2015-02-14,32.74
Netherlands,NLD,2015-02-14,44.42
Norway,NOR,2015-02-14,27.39
Poland,POL,2015-02-14,28.77
Portugal,PRT,2015-02-14,38.44
Romania,ROU,2015-02-14,45.97
Slovakia,SVK,2015-02-14,31.22
Slovenia,SVN,2015-02-14,56.03
Spain,ESP,2015-02-14,38.44
Sweden,SWE,2015-02-14,27.46
Switzerland,CHE,2015-02-14,39.93
Austria,AUT,2015-02-15,29.27
Belgium,BEL,2015-02-15,43.65
Czechia,CZE,2015-02-15,27.04
Denmark,DNK,2015-02-15,26.33
Estonia,EST,2015-02-15,28.66
Finland,FIN,2015-02-15,28.66
France,FRA,2015-02-15,41.86
Germany,DEU,2015-02-15,29.27
Greece,GRC,2015-02-15,52.83
Hungary,HUN,2015-02-15,41.19
Italy,ITA,2015-02-15,52.25
Latvia,LVA,2015-02-15,38.34
Lithuania,LTU,2015-02-15,38.34
Luxembourg,LUX,2015-02-15,29.27
Netherlands,NLD,2015-02-15,43.65
Norway,NOR,2015-02-15,26.39
Poland,POL,2015-02-15,28.77
Portugal,PRT,2015-02-15,29.56
Romania,ROU,2015-02-15,41.25
Slovakia,SVK,2015-02-15,27.04
Slovenia,SVN,2015-02-15,36.24
Spain,ESP,2015-02-15,29.56
Sweden,SWE,2015-02-15,26.33
Switzerland,CHE,2015-02-15,41.35
Austria,AUT,2015-02-16,35.63
Belgium,BEL,2015-02-16,54.93
Czechia,CZE,2015-02-16,37.62
Denmark,DNK,2015-02-16,27.59
Estonia,EST,2015-02-16,37.15
Finland,FIN,2015-02-16,37.15
France,FRA,2015-02-16,54.93
Germany,DEU,2015-02-16,35.63
Greece,GRC,2015-02-16,69.24
Hungary,HUN,2015-02-16,44.76
Italy,ITA,2015-02-16,55.77
Latvia,LVA,2015-02-16,39.64
Lithuania,LTU,2015-02-16,39.64
Luxembourg,LUX,2015-02-16,35.63
Netherlands,NLD,2015-02-16,52.45
Norway,NOR,2015-02-16,27.58
Poland,POL,2015-02-16,34.42
Portugal,PRT,2015-02-16,51.06
Romania,ROU,2015-02-16,38.06
Slovakia,SVK,2015-02-16,43.83
Slovenia,SVN,2015-02-16,38.36
Spain,ESP,2015-02-16,51.06
Sweden,SWE,2015-02-16,27.63
Switzerland,CHE,2015-02-16,54.73
Austria,AUT,2015-02-17,43.0
Belgium,BEL,2015-02-17,49.86
Czechia,CZE,2015-02-17,44.04
Denmark,DNK,2015-02-17,34.95
Estonia,EST,2015-02-17,38.07
Finland,FIN,2015-02-17,38.07
France,FRA,2015-02-17,49.86
Germany,DEU,2015-02-17,43.0
Greece,GRC,2015-02-17,55.13
Hungary,HUN,2015-02-17,44.24
Italy,ITA,2015-02-17,52.92
Latvia,LVA,2015-02-17,41.06
Lithuania,LTU,2015-02-17,41.06
Luxembourg,LUX,2015-02-17,43.0
Netherlands,NLD,2015-02-17,46.78
Norway,NOR,2015-02-17,27.92
Poland,POL,2015-02-17,36.55
Portugal,PRT,2015-02-17,39.38
Romania,ROU,2015-02-17,34.99
Slovakia,SVK,2015-02-17,44.04
Slovenia,SVN,2015-02-17,42.42
Spain,ESP,2015-02-17,39.38
Sweden,SWE,2015-02-17,31.94
Switzerland,CHE,2015-02-17,52.83
Austria,AUT,2015-02-18,43.22
Belgium,BEL,2015-02-18,51.11
Czechia,CZE,2015-02-18,42.31
Denmark,DNK,2015-02-18,27.19
Estonia,EST,2015-02-18,36.64
Finland,FIN,2015-02-18,36.64
France,FRA,2015-02-18,51.11
Germany,DEU,2015-02-18,43.22
Greece,GRC,2015-02-18,63.94
Hungary,HUN,2015-02-18,45.17
Italy,ITA,2015-02-18,55.63
Latvia,LVA,2015-02-18,41.31
Lithuania,LTU,2015-02-18,41.31
Luxembourg,LUX,2015-02-18,43.22
Netherlands,NLD,2015-02-18,46.24
Norway,NOR,2015-02-18,27.04
Poland,POL,2015-02-18,37.98
Portugal,PRT,2015-02-18,46.79
Romania,ROU,2015-02-18,43.76
Slovakia,SVK,2015-02-18,42.31
Slovenia,SVN,2015-02-18,54.35
Spain,ESP,2015-02-18,46.62
Sweden,SWE,2015-02-18,27.32
Switzerland,CHE,2015-02-18,52.99
Austria,AUT,2015-02-19,37.92
Belgium,BEL,2015-02-19,52.07
Czechia,CZE,2015-02-19,37.63
Denmark,DNK,2015-02-19,25.91
Estonia,EST,2015-02-19,34.27
Finland,FIN,2015-02-19,34.27
France,FRA,2015-02-19,52.07
Germany,DEU,2015-02-19,37.92
Greece,GRC,2015-02-19,63.42
Hungary,HUN,2015-02-19,44.03
Italy,ITA,2015-02-19,57.05
Latvia,LVA,2015-02-19,39.04
Lithuania,LTU,2015-02-19,39.04
Luxembourg,LUX,2015-02-19,37.92
Netherlands,NLD,2015-02-19,46.96
Norway,NOR,2015-02-19,25.96
Poland,POL,2015-02-19,36.77
Portugal,PRT,2015-02-19,56.3
Romania,ROU,2015-02-19,41.63
Slovakia,SVK,2015-02-19,37.76
Slovenia,SVN,2015-02-19,38.18
Spain,ESP,2015-02-19,56.3
Sweden,SWE,2015-02-19,25.91
Switzerland,CHE,2015-02-19,52.96
Austria,AUT,2015-02-20,30.91
Belgium,BEL,2015-02-20,51.31
Czechia,CZE,2015-02-20,33.57
Denmark,DNK,2015-02-20,25.79
Estonia,EST,2015-02-20,32.56
Finland,FIN,2015-02-20,32.56
France,FRA,2015-02-20,50.96
Germany,DEU,2015-02-20,30.91
Greece,GRC,2015-02-20,70.84
Hungary,HUN,2015-02-20,46.05
Italy,ITA,2015-02-20,56.29
Latvia,LVA,2015-02-20,39.67
Lithuania,LTU,2015-02-20,39.67
Luxembourg,LUX,2015-02-20,30.91
Netherlands,NLD,2015-02-20,49.64
Norway,NOR,2015-02-20,25.82
Poland,POL,2015-02-20,38.34
Portugal,PRT,2015-02-20,52.09
Romania,ROU,2015-02-20,46.09
Slovakia,SVK,2015-02-20,33.99
Slovenia,SVN,2015-02-20,45.82
Spain,ESP,2015-02-20,52.09
Sweden,SWE,2015-02-20,25.79
Switzerland,CHE,2015-02-20,49.94
Austria,AUT,2015-02-21,30.69
Belgium,BEL,2015-02-21,48.4
Czechia,CZE,2015-02-21,27.74
Denmark,DNK,2015-02-21,25.89
Estonia,EST,2015-02-21,27.19
Finland,FIN,2015-02-21,27.19
France,FRA,2015-02-21,48.15
Germany,DEU,2015-02-21,30.69
Greece,GRC,2015-02-21,66.19
Hungary,HUN,2015-02-21,36.4
Italy,ITA,2015-02-21,49.16
Latvia,LVA,2015-02-21,37.78
Lithuania,LTU,2015-02-21,37.78
Luxembourg,LUX,2015-02-21,30.69
Netherlands,NLD,2015-02-21,47.38
Norway,NOR,2015-02-21,25.89
Poland,POL,2015-02-21,32.69
Portugal,PRT,2015-02-21,33.83
Romania,ROU,2015-02-21,34.7
Slovakia,SVK,2015-02-21,27.74
Slovenia,SVN,2015-02-21,28.33
Spain,ESP,2015-02-21,33.83
Sweden,SWE,2015-02-21,25.89
Switzerland,CHE,2015-02-21,47.43
Austria,AUT,2015-02-22,32.76
Belgium,BEL,2015-02-22,41.11
Czechia,CZE,2015-02-22,28.94
Denmark,DNK,2015-02-22,25.41
Estonia,EST,2015-02-22,26.02
Finland,FIN,2015-02-22,26.02
France,FRA,2015-02-22,39.58
Germany,DEU,2015-02-22,32.76
Greece,GRC,2015-02-22,59.95
Hungary,HUN,2015-02-22,30.23
Italy,ITA,2015-02-22,50.74
Latvia,LVA,2015-02-22,35.78
Lithuania,LTU,2015-02-22,35.78
Luxembourg,LUX,2015-02-22,32.76
Netherlands,NLD,2015-02-22,40.77
Norway,NOR,2015-02-22,25.57
Poland,POL,2015-02-22,33.33
Portugal,PRT,2015-02-22,16.99
Romania,ROU,2015-02-22,19.07
Slovakia,SVK,2015-02-22,28.94
Slovenia,SVN,2015-02-22,25.84
Spain,ESP,2015-02-22,16.87
Sweden,SWE,2015-02-22,25.54
Switzerland,CHE,2015-02-22,42.3
Austria,AUT,2015-02-23,31.98
Belgium,BEL,2015-02-23,47.34
Czechia,CZE,2015-02-23,32.94
Denmark,DNK,2015-02-23,24.61
Estonia,EST,2015-02-23,27.78
Finland,FIN,2015-02-23,27.78
France,FRA,2015-02-23,46.97
Germany,DEU,2015-02-23,31.98
Greece,GRC,2015-02-23,59.62
Hungary,HUN,2015-02-23,36.09
Italy,ITA,2015-02-23,53.13
Latvia,LVA,2015-02-23,30.47
Lithuania,LTU,2015-02-23,30.47
Luxembourg,LUX,2015-02-23,31.98
Netherlands,NLD,2015-02-23,46.06
Norway,NOR,2015-02-23,25.77
Poland,POL,2015-02-23,32.64
Portugal,PRT,2015-02-23,29.13
Romania,ROU,2015-02-23,33.55
Slovakia,SVK,2015-02-23,35.0
Slovenia,SVN,2015-02-23,37.91
Spain,ESP,2015-02-23,29.13
Sweden,SWE,2015-02-23,25.62
Switzerland,CHE,2015-02-23,48.24
Austria,AUT,2015-02-24,34.8
Belgium,BEL,2015-02-24,46.23
Czechia,CZE,2015-02-24,33.04
Denmark,DNK,2015-02-24,25.85
Estonia,EST,2015-02-24,33.46
Finland,FIN,2015-02-24,33.46
France,FRA,2015-02-24,46.23
Germany,DEU,2015-02-24,34.8
Greece,GRC,2015-02-24,56.9
Hungary,HUN,2015-02-24,39.23
Italy,ITA,2015-02-24,53.01
Latvia,LVA,2015-02-24,40.47
Lithuania,LTU,2015-02-24,40.47
Luxembourg,LUX,2015-02-24,34.8
Netherlands,NLD,2015-02-24,43.9
Norway,NOR,2015-02-24,25.86
Poland,POL,2015-02-24,25.46
Portugal,PRT,2015-02-24,26.91
Romania,ROU,2015-02-24,39.24
Slovakia,SVK,2015-02-24,36.04
Slovenia,SVN,2015-02-24,49.82
Spain,ESP,2015-02-24,26.91
Sweden,SWE,2015-02-24,25.85
Switzerland,CHE,2015-02-24,49.38
Austria,AUT,2015-02-25,44.33
Belgium,BEL,2015-02-25,49.12
Czechia,CZE,2015-02-25,42.6
Denmark,DNK,2015-02-25,30.11
Estonia,EST,2015-02-25,30.67
Finland,FIN,2015-02-25,30.67
France,FRA,2015-02-25,49.12
Germany,DEU,2015-02-25,44.33
Greece,GRC,2015-02-25,53.74
Hungary,HUN,2015-02-25,43.28
Italy,ITA,2015-02-25,52.98
Latvia,LVA,2015-02-25,41.93
Lithuania,LTU,2015-02-25,41.93
Luxembourg,LUX,2015-02-25,44.33
Netherlands,NLD,2015-02-25,47.22
Norway,NOR,2015-02-25,26.4
Poland,POL,2015-02-25,38.41
Portugal,PRT,2015-02-25,34.23
Romania,ROU,2015-02-25,42.16
Slovakia,SVK,2015-02-25,42.6
Slovenia,SVN,2015-02-25,41.7
Spain,ESP,2015-02-25,34.23
Sweden,SWE,2015-02-25,27.06
Switzerland,CHE,2015-02-25,50.93
Austria,AUT,2015-02-26,37.12
Belgium,BEL,2015-02-26,48.04
Czechia,CZE,2015-02-26,38.11
Denmark,DNK,2015-02-26,26.78
Estonia,EST,2015-02-26,29.18
Finland,FIN,2015-02-26,29.18
France,FRA,2015-02-26,48.03
Germany,DEU,2015-02-26,37.12
Greece,GRC,2015-02-26,54.76
Hungary,HUN,2015-02-26,45.22
Italy,ITA,2015-02-26,55.28
Latvia,LVA,2015-02-26,41.74
Lithuania,LTU,2015-02-26,41.74
Luxembourg,LUX,2015-02-26,37.12
Netherlands,NLD,2015-02-26,47.81
Norway,NOR,2015-02-26,26.07
Poland,POL,2015-02-26,38.06
Portugal,PRT,2015-02-26,40.79
Romania,ROU,2015-02-26,45.47
Slovakia,SVK,2015-02-26,38.11
Slovenia,SVN,2015-02-26,46.99
Spain,ESP,2015-02-26,40.79
Sweden,SWE,2015-02-26,26.46
Switzerland,CHE,2015-02-26,49.47
Austria,AUT,2015-02-27,38.94
Belgium,BEL,2015-02-27,49.56
Czechia,CZE,2015-02-27,40.12
Denmark,DNK,2015-02-27,26.62
Estonia,EST,2015-02-27,31.15
Finland,FIN,2015-02-27,31.15
France,FRA,2015-02-27,48.81
Germany,DEU,2015-02-27,38.94
Greece,GRC,2015-02-27,56.22
Hungary,HUN,2015-02-27,42.78
Italy,ITA,2015-02-27,57.83
Latvia,LVA,2015-02-27,40.02
Lithuania,LTU,2015-02-27,40.02
Luxembourg,LUX,2015-02-27,38.94
Netherlands,NLD,2015-02-27,49.32
Norway,NOR,2015-02-27,25.81
Poland,POL,2015-02-27,38.38
Portugal,PRT,2015-02-27,39.34
Romania,ROU,2015-02-27,42.69
Slovakia,SVK,2015-02-27,40.12
Slovenia,SVN,2015-02-27,39.48
Spain,ESP,2015-02-27,39.34
Sweden,SWE,2015-02-27,26.12
Switzerland,CHE,2015-02-27,51.46
Austria,AUT,2015-02-28,28.81
Belgium,BEL,2015-02-28,46.46
Czechia,CZE,2015-02-28,28.85
Denmark,DNK,2015-02-28,25.86
Estonia,EST,2015-02-28,32.56
Finland,FIN,2015-02-28,25.61
France,FRA,2015-02-28,46.46
Germany,DEU,2015-02-28,28.81
Greece,GRC,2015-02-28,59.87
Hungary,HUN,2015-02-28,38.97
Italy,ITA,2015-02-28,51.62
Latvia,LVA,2015-02-28,40.18
Lithuania,LTU,2015-02-28,40.18
Luxembourg,LUX,2015-02-28,28.81
Netherlands,NLD,2015-02-28,44.56
Norway,NOR,2015-02-28,25.19
Poland,POL,2015-02-28,34.9
Portugal,PRT,2015-02-28,35.02
Romania,ROU,2015-02-28,38.7
Slovakia,SVK,2015-02-28,28.85
Slovenia,SVN,2015-02-28,40.59
Spain,ESP,2015-02-28,35.02
Sweden,SWE,2015-02-28,25.66
