Country,ISO3 Code,Date,Price (EUR/MWhe)
Austria,AUT,2015-04-29,32.33
Belgium,BEL,2015-04-29,47.46
Czechia,CZE,2015-04-29,33.03
Denmark,DNK,2015-04-29,26.34
Estonia,EST,2015-04-29,30.0
Finland,FIN,2015-04-29,29.95
France,FRA,2015-04-29,41.48
Germany,DEU,2015-04-29,32.33
Greece,GRC,2015-04-29,51.55
Hungary,HUN,2015-04-29,35.03
Italy,ITA,2015-04-29,49.62
Latvia,LVA,2015-04-29,49.19
Lithuania,LTU,2015-04-29,49.19
Luxembourg,LUX,2015-04-29,32.33
Netherlands,NLD,2015-04-29,42.53
Norway,NOR,2015-04-29,26.37
Poland,POL,2015-04-29,39.85
Portugal,PRT,2015-04-29,59.16
Romania,ROU,2015-04-29,31.12
Slovakia,SVK,2015-04-29,33.03
Slovenia,SVN,2015-04-29,35.16
Spain,ESP,2015-04-29,59.16
Sweden,SWE,2015-04-29,26.34
Switzerland,CHE,2015-04-29,39.28
Austria,AUT,2015-04-30,34.86
Belgium,BEL,2015-04-30,46.16
Czechia,CZE,2015-04-30,33.6
Denmark,DNK,2015-04-30,28.39
Estonia,EST,2015-04-30,39.36
Finland,FIN,2015-04-30,39.36
France,FRA,2015-04-30,40.29
Germany,DEU,2015-04-30,34.86
Greece,GRC,2015-04-30,56.9
Hungary,HUN,2015-04-30,33.98
Italy,ITA,2015-04-30,47.33
Latvia,LVA,2015-04-30,54.49
Lithuania,LTU,2015-04-30,54.49
Luxembourg,LUX,2015-04-30,34.86
Netherlands,NLD,2015-04-30,45.27
Norway,NOR,2015-04-30,26.34
Poland,POL,2015-04-30,39.4
Portugal,PRT,2015-04-30,52.25
Romania,ROU,2015-04-30,32.34
Slovakia,SVK,2015-04-30,33.6
Slovenia,SVN,2015-04-30,38.14
Spain,ESP,2015-04-30,52.25
Sweden,SWE,2015-04-30,26.25
Switzerland,CHE,2015-04-30,37.04
Austria,AUT,2015-05-01,23.09
Belgium,BEL,2015-05-01,42.4
Czechia,CZE,2015-05-01,24.11
Denmark,DNK,2015-05-01,24.5
Estonia,EST,2015-05-01,25.09
Finland,FIN,2015-05-01,24.51
France,FRA,2015-05-01,21.64
Germany,DEU,2015-05-01,23.09
Greece,GRC,2015-05-01,45.74
Hungary,HUN,2015-05-01,24.12
Italy,ITA,2015-05-01,36.73
Latvia,LVA,2015-05-01,25.59
Lithuania,LTU,2015-05-01,25.59
Luxembourg,LUX,2015-05-01,23.09
Netherlands,NLD,2015-05-01,42.4
Norway,NOR,2015-05-01,24.83
Poland,POL,2015-05-01,33.92
Portugal,PRT,2015-05-01,39.38
Romania,ROU,2015-05-01,20.35
Slovakia,SVK,2015-05-01,24.11
Slovenia,SVN,2015-05-01,19.28
Spain,ESP,2015-05-01,40.09
Sweden,SWE,2015-05-01,24.51
Switzerland,CHE,2015-05-01,23.27
Austria,AUT,2015-05-02,25.98
Belgium,BEL,2015-05-02,34.4
Czechia,CZE,2015-05-02,26.17
Denmark,DNK,2015-05-02,23.55
Estonia,EST,2015-05-02,29.56
Finland,FIN,2015-05-02,23.59
France,FRA,2015-05-02,25.09
Germany,DEU,2015-05-02,25.98
Greece,GRC,2015-05-02,53.46
Hungary,HUN,2015-05-02,26.33
Italy,ITA,2015-05-02,44.08
Latvia,LVA,2015-05-02,29.56
Lithuania,LTU,2015-05-02,29.56
Luxembourg,LUX,2015-05-02,25.98
Netherlands,NLD,2015-05-02,34.25
Norway,NOR,2015-05-02,24.48
Poland,POL,2015-05-02,34.31
Portugal,PRT,2015-05-02,39.17
Romania,ROU,2015-05-02,25.51
Slovakia,SVK,2015-05-02,26.17
Slovenia,SVN,2015-05-02,32.12
Spain,ESP,2015-05-02,39.17
Sweden,SWE,2015-05-02,23.59
Switzerland,CHE,2015-05-02,25.35
Austria,AUT,2015-05-03,16.15
Belgium,BEL,2015-05-03,27.44
Czechia,CZE,2015-05-03,17.04
Denmark,DNK,2015-05-03,20.7
Estonia,EST,2015-05-03,34.63
Finland,FIN,2015-05-03,23.29
France,FRA,2015-05-03,16.2
Germany,DEU,2015-05-03,16.15
Greece,GRC,2015-05-03,52.93
Hungary,HUN,2015-05-03,18.42
Italy,ITA,2015-05-03,44.93
Latvia,LVA,2015-05-03,34.63
Lithuania,LTU,2015-05-03,34.63
Luxembourg,LUX,2015-05-03,16.15
Netherlands,NLD,2015-05-03,27.07
Norway,NOR,2015-05-03,24.11
Poland,POL,2015-05-03,32.93
Portugal,PRT,2015-05-03,40.05
Romania,ROU,2015-05-03,9.89
Slovakia,SVK,2015-05-03,17.04
Slovenia,SVN,2015-05-03,17.66
Spain,ESP,2015-05-03,40.05
Sweden,SWE,2015-05-03,23.29
Switzerland,CHE,2015-05-03,16.69
Austria,AUT,2015-05-04,31.94
Belgium,BEL,2015-05-04,42.08
Czechia,CZE,2015-05-04,31.01
Denmark,DNK,2015-05-04,26.74
Estonia,EST,2015-05-04,36.64
Finland,FIN,2015-05-04,27.16
France,FRA,2015-05-04,34.72
Germany,DEU,2015-05-04,31.94
Greece,GRC,2015-05-04,55.55
Hungary,HUN,2015-05-04,34.1
Italy,ITA,2015-05-04,62.33
Latvia,LVA,2015-05-04,36.64
Lithuania,LTU,2015-05-04,36.64
Luxembourg,LUX,2015-05-04,31.94
Netherlands,NLD,2015-05-04,37.34
Norway,NOR,2015-05-04,27.28
Poland,POL,2015-05-04,42.69
Portugal,PRT,2015-05-04,42.7
Romania,ROU,2015-05-04,34.11
Slovakia,SVK,2015-05-04,31.01
Slovenia,SVN,2015-05-04,48.29
Spain,ESP,2015-05-04,42.57
Sweden,SWE,2015-05-04,27.06
Switzerland,CHE,2015-05-04,29.8
Austria,AUT,2015-05-05,26.77
Belgium,BEL,2015-05-05,39.39
Czechia,CZE,2015-05-05,26.42
Denmark,DNK,2015-05-05,25.41
Estonia,EST,2015-05-05,33.86
Finland,FIN,2015-05-05,25.57
France,FRA,2015-05-05,27.84
Germany,DEU,2015-05-05,26.77
Greece,GRC,2015-05-05,56.66
Hungary,HUN,2015-05-05,33.9
Italy,ITA,2015-05-05,53.78
Latvia,LVA,2015-05-05,35.53
Lithuania,LTU,2015-05-05,35.61
Luxembourg,LUX,2015-05-05,26.77
Netherlands,NLD,2015-05-05,31.06
Norway,NOR,2015-05-05,25.57
Poland,POL,2015-05-05,41.3
Portugal,PRT,2015-05-05,48.15
Romania,ROU,2015-05-05,31.48
Slovakia,SVK,2015-05-05,26.51
Slovenia,SVN,2015-05-05,29.96
Spain,ESP,2015-05-05,47.11
Sweden,SWE,2015-05-05,25.56
Switzerland,CHE,2015-05-05,27.24
Austria,AUT,2015-05-06,25.46
Belgium,BEL,2015-05-06,33.86
Czechia,CZE,2015-05-06,28.09
Denmark,DNK,2015-05-06,23.37
Estonia,EST,2015-05-06,33.19
Finland,FIN,2015-05-06,23.44
France,FRA,2015-05-06,30.37
Germany,DEU,2015-05-06,25.46
Greece,GRC,2015-05-06,56.09
Hungary,HUN,2015-05-06,31.18
Italy,ITA,2015-05-06,59.16
Latvia,LVA,2015-05-06,36.18
Lithuania,LTU,2015-05-06,36.18
Luxembourg,LUX,2015-05-06,25.46
Netherlands,NLD,2015-05-06,33.4
Norway,NOR,2015-05-06,23.89
Poland,POL,2015-05-06,43.5
Portugal,PRT,2015-05-06,59.66
Romania,ROU,2015-05-06,28.77
Slovakia,SVK,2015-05-06,20.83
Slovenia,SVN,2015-05-06,29.4
Spain,ESP,2015-05-06,59.66
Sweden,SWE,2015-05-06,23.37
Switzerland,CHE,2015-05-06,27.2
Austria,AUT,2015-05-07,28.78
Belgium,BEL,2015-05-07,52.58
Czechia,CZE,2015-05-07,26.83
Denmark,DNK,2015-05-07,22.47
Estonia,EST,2015-05-07,39.79
Finland,FIN,2015-05-07,35.66
France,FRA,2015-05-07,38.56
Germany,DEU,2015-05-07,28.78
Greece,GRC,2015-05-07,51.93
Hungary,HUN,2015-05-07,32.94
Italy,ITA,2015-05-07,53.27
Latvia,LVA,2015-05-07,43.45
Lithuania,LTU,2015-05-07,43.45
Luxembourg,LUX,2015-05-07,28.78
Netherlands,NLD,2015-05-07,49.77
Norway,NOR,2015-05-07,23.16
Poland,POL,2015-05-07,40.83
Portugal,PRT,2015-05-07,47.54
Romania,ROU,2015-05-07,26.86
Slovakia,SVK,2015-05-07,26.83
Slovenia,SVN,2015-05-07,31.13
Spain,ESP,2015-05-07,47.54
Sweden,SWE,2015-05-07,22.47
Switzerland,CHE,2015-05-07,26.79
Austria,AUT,2015-05-08,29.37
Belgium,BEL,2015-05-08,51.58
Czechia,CZE,2015-05-08,30.12
Denmark,DNK,2015-05-08,27.15
Estonia,EST,2015-05-08,34.32
Finland,FIN,2015-05-08,29.61
France,FRA,2015-05-08,25.11
Germany,DEU,2015-05-08,29.37
Greece,GRC,2015-05-08,49.97
Hungary,HUN,2015-05-08,32.88
Italy,ITA,2015-05-08,52.39
Latvia,LVA,2015-05-08,36.32
Lithuania,LTU,2015-05-08,36.32
Luxembourg,LUX,2015-05-08,29.37
Netherlands,NLD,2015-05-08,47.14
Norway,NOR,2015-05-08,23.86
Poland,POL,2015-05-08,44.34
Portugal,PRT,2015-05-08,40.3
Romania,ROU,2015-05-08,24.53
Slovakia,SVK,2015-05-08,30.12
Slovenia,SVN,2015-05-08,40.96
Spain,ESP,2015-05-08,40.3
Sweden,SWE,2015-05-08,25.86
Switzerland,CHE,2015-05-08,30.46
Austria,AUT,2015-05-09,15.62
Belgium,BEL,2015-05-09,36.35
Czechia,CZE,2015-05-09,16.29
Denmark,DNK,2015-05-09,18.18
Estonia,EST,2015-05-09,31.17
Finland,FIN,2015-05-09,18.37
France,FRA,2015-05-09,16.86
Germany,DEU,2015-05-09,15.62
Greece,GRC,2015-05-09,46.98
Hungary,HUN,2015-05-09,31.35
Italy,ITA,2015-05-09,42.76
Latvia,LVA,2015-05-09,31.17
Lithuania,LTU,2015-05-09,31.17
Luxembourg,LUX,2015-05-09,15.62
Netherlands,NLD,2015-05-09,36.35
Norway,NOR,2015-05-09,19.69
Poland,POL,2015-05-09,36.88
Portugal,PRT,2015-05-09,52.29
Romania,ROU,2015-05-09,31.42
Slovakia,SVK,2015-05-09,16.29
Slovenia,SVN,2015-05-09,35.55
Spain,ESP,2015-05-09,52.29
Sweden,SWE,2015-05-09,18.37
Switzerland,CHE,2015-05-09,16.58
Austria,AUT,2015-05-10,3.98
Belgium,BEL,2015-05-10,43.54
Czechia,CZE,2015-05-10,7.81
Denmark,DNK,2015-05-10,17.03
Estonia,EST,2015-05-10,29.32
Finland,FIN,2015-05-10,18.4
France,FRA,2015-05-10,12.31
Germany,DEU,2015-05-10,3.98
Greece,GRC,2015-05-10,33.37
Hungary,HUN,2015-05-10,18.43
Italy,ITA,2015-05-10,32.29
Latvia,LVA,2015-05-10,29.32
Lithuania,LTU,2015-05-10,29.32
Luxembourg,LUX,2015-05-10,3.98
Netherlands,NLD,2015-05-10,43.54
Norway,NOR,2015-05-10,19.51
Poland,POL,2015-05-10,34.32
Portugal,PRT,2015-05-10,42.33
Romania,ROU,2015-05-10,18.53
Slovakia,SVK,2015-05-10,7.81
Slovenia,SVN,2015-05-10,11.35
Spain,ESP,2015-05-10,42.33
Sweden,SWE,2015-05-10,18.4
Switzerland,CHE,2015-05-10,8.46
Austria,AUT,2015-05-11,29.49
Belgium,BEL,2015-05-11,46.86
Czechia,CZE,2015-05-11,30.46
Denmark,DNK,2015-05-11,23.19
Estonia,EST,2015-05-11,34.18
Finland,FIN,2015-05-11,25.74
France,FRA,2015-05-11,31.26
Germany,DEU,2015-05-11,29.49
Greece,GRC,2015-05-11,51.63
Hungary,HUN,2015-05-11,31.05
Italy,ITA,2015-05-11,45.4
Latvia,LVA,2015-05-11,34.9
Lithuania,LTU,2015-05-11,34.9
Luxembourg,LUX,2015-05-11,29.49
Netherlands,NLD,2015-05-11,46.86
Norway,NOR,2015-05-11,23.11
Poland,POL,2015-05-11,32.64
Portugal,PRT,2015-05-11,52.28
Romania,ROU,2015-05-11,31.04
Slovakia,SVK,2015-05-11,30.46
Slovenia,SVN,2015-05-11,33.02
Spain,ESP,2015-05-11,52.28
Sweden,SWE,2015-05-11,25.13
Switzerland,CHE,2015-05-11,30.45
Austria,AUT,2015-05-12,29.05
Belgium,BEL,2015-05-12,44.82
Czechia,CZE,2015-05-12,27.8
Denmark,DNK,2015-05-12,26.3
Estonia,EST,2015-05-12,31.39
Finland,FIN,2015-05-12,28.7
France,FRA,2015-05-12,28.37
Germany,DEU,2015-05-12,29.05
Greece,GRC,2015-05-12,45.93
Hungary,HUN,2015-05-12,32.1
Italy,ITA,2015-05-12,54.3
Latvia,LVA,2015-05-12,34.71
Lithuania,LTU,2015-05-12,34.71
Luxembourg,LUX,2015-05-12,29.05
Netherlands,NLD,2015-05-12,44.82
Norway,NOR,2015-05-12,22.64
Poland,POL,2015-05-12,37.63
Portugal,PRT,2015-05-12,52.38
Romania,ROU,2015-05-12,32.05
Slovakia,SVK,2015-05-12,28.7
Slovenia,SVN,2015-05-12,25.92
Spain,ESP,2015-05-12,52.38
Sweden,SWE,2015-05-12,26.24
Switzerland,CHE,2015-05-12,26.62
Austria,AUT,2015-05-13,26.72
Belgium,BEL,2015-05-13,42.25
Czechia,CZE,2015-05-13,27.0
Denmark,DNK,2015-05-13,19.93
Estonia,EST,2015-05-13,34.6
Finland,FIN,2015-05-13,30.8
France,FRA,2015-05-13,27.09
Germany,DEU,2015-05-13,26.72
Greece,GRC,2015-05-13,51.55
Hungary,HUN,2015-05-13,32.02
Italy,ITA,2015-05-13,53.58
Latvia,LVA,2015-05-13,35.31
Lithuania,LTU,2015-05-13,35.31
Luxembourg,LUX,2015-05-13,26.72
Netherlands,NLD,2015-05-13,42.25
Norway,NOR,2015-05-13,20.88
Poland,POL,2015-05-13,38.99
Portugal,PRT,2015-05-13,49.44
Romania,ROU,2015-05-13,31.89
Slovakia,SVK,2015-05-13,27.6
Slovenia,SVN,2015-05-13,35.46
Spain,ESP,2015-05-13,49.44
Sweden,SWE,2015-05-13,19.99
Switzerland,CHE,2015-05-13,25.28
Austria,AUT,2015-05-14,20.27
Belgium,BEL,2015-05-14,37.67
Czechia,CZE,2015-05-14,21.6
Denmark,DNK,2015-05-14,18.45
Estonia,EST,2015-05-14,35.89
Finland,FIN,2015-05-14,18.32
France,FRA,2015-05-14,20.11
Germany,DEU,2015-05-14,20.27
Greece,GRC,2015-05-14,52.57
Hungary,HUN,2015-05-14,32.84
Italy,ITA,2015-05-14,46.71
Latvia,LVA,2015-05-14,38.66
Lithuania,LTU,2015-05-14,38.66
Luxembourg,LUX,2015-05-14,20.27
Netherlands,NLD,2015-05-14,37.67
Norway,NOR,2015-05-14,19.53
Poland,POL,2015-05-14,40.66
Portugal,PRT,2015-05-14,42.86
Romania,ROU,2015-05-14,29.84
Slovakia,SVK,2015-05-14,31.02
Slovenia,SVN,2015-05-14,41.91
Spain,ESP,2015-05-14,42.86
Sweden,SWE,2015-05-14,18.32
Switzerland,CHE,2015-05-14,19.09
Austria,AUT,2015-05-15,30.59
Belgium,BEL,2015-05-15,47.76
Czechia,CZE,2015-05-15,29.67
Denmark,DNK,2015-05-15,22.25
Estonia,EST,2015-05-15,36.61
Finland,FIN,2015-05-15,22.08
France,FRA,2015-05-15,29.93
Germany,DEU,2015-05-15,30.59
Greece,GRC,2015-05-15,49.52
Hungary,HUN,2015-05-15,33.98
Italy,ITA,2015-05-15,49.77
Latvia,LVA,2015-05-15,37.6
Lithuania,LTU,2015-05-15,37.6
Luxembourg,LUX,2015-05-15,30.59
Netherlands,NLD,2015-05-15,47.76
Norway,NOR,2015-05-15,22.14
Poland,POL,2015-05-15,41.19
Portugal,PRT,2015-05-15,44.16
Romania,ROU,2015-05-15,33.98
Slovakia,SVK,2015-05-15,29.67
Slovenia,SVN,2015-05-15,35.48
Spain,ESP,2015-05-15,44.16
Sweden,SWE,2015-05-15,22.08
Switzerland,CHE,2015-05-15,29.28
Austria,AUT,2015-05-16,19.4
Belgium,BEL,2015-05-16,45.1
Czechia,CZE,2015-05-16,18.87
Denmark,DNK,2015-05-16,18.79
Estonia,EST,2015-05-16,37.0
Finland,FIN,2015-05-16,18.79
France,FRA,2015-05-16,21.16
Germany,DEU,2015-05-16,19.4
Greece,GRC,2015-05-16,49.8
Hungary,HUN,2015-05-16,27.86
Italy,ITA,2015-05-16,49.93
Latvia,LVA,2015-05-16,37.3
Lithuania,LTU,2015-05-16,37.3
Luxembourg,LUX,2015-05-16,19.4
Netherlands,NLD,2015-05-16,45.1
Norway,NOR,2015-05-16,19.46
Poland,POL,2015-05-16,37.85
Portugal,PRT,2015-05-16,32.78
Romania,ROU,2015-05-16,27.96
Slovakia,SVK,2015-05-16,18.87
Slovenia,SVN,2015-05-16,32.09
Spain,ESP,2015-05-16,32.78
Sweden,SWE,2015-05-16,18.79
Switzerland,CHE,2015-05-16,18.93
Austria,AUT,2015-05-17,13.11
Belgium,BEL,2015-05-17,34.04
Czechia,CZE,2015-05-17,11.8
Denmark,DNK,2015-05-17,12.02
Estonia,EST,2015-05-17,34.39
Finland,FIN,2015-05-17,12.59
France,FRA,2015-05-17,14.42
Germany,DEU,2015-05-17,13.11
Greece,GRC,2015-05-17,44.98
Hungary,HUN,2015-05-17,14.49
Italy,ITA,2015-05-17,38.37
Latvia,LVA,2015-05-17,34.39
Lithuania,LTU,2015-05-17,34.39
Luxembourg,LUX,2015-05-17,13.11
Netherlands,NLD,2015-05-17,34.04
Norway,NOR,2015-05-17,15.38
Poland,POL,2015-05-17,30.71
Portugal,PRT,2015-05-17,31.69
Romania,ROU,2015-05-17,14.49
Slovakia,SVK,2015-05-17,11.8
Slovenia,SVN,2015-05-17,26.12
Spain,ESP,2015-05-17,31.28
Sweden,SWE,2015-05-17,12.59
Switzerland,CHE,2015-05-17,9.63
Austria,AUT,2015-05-18,30.0
Belgium,BEL,2015-05-18,43.65
Czechia,CZE,2015-05-18,29.71
Denmark,DNK,2015-05-18,25.92
Estonia,EST,2015-05-18,39.59
Finland,FIN,2015-05-18,32.06
France,FRA,2015-05-18,29.7
Germany,DEU,2015-05-18,30.0
Greece,GRC,2015-05-18,52.44
Hungary,HUN,2015-05-18,31.45
Italy,ITA,2015-05-18,50.42
Latvia,LVA,2015-05-18,40.54
Lithuania,LTU,2015-05-18,40.54
Luxembourg,LUX,2015-05-18,30.0
Netherlands,NLD,2015-05-18,43.65
Norway,NOR,2015-05-18,25.44
Poland,POL,2015-05-18,38.86
Portugal,PRT,2015-05-18,51.05
Romania,ROU,2015-05-18,31.64
Slovakia,SVK,2015-05-18,29.71
Slovenia,SVN,2015-05-18,26.83
Spain,ESP,2015-05-18,51.05
Sweden,SWE,2015-05-18,26.58
Switzerland,CHE,2015-05-18,30.25
Austria,AUT,2015-05-19,29.27
Belgium,BEL,2015-05-19,40.28
Czechia,CZE,2015-05-19,29.12
Denmark,DNK,2015-05-19,25.13
Estonia,EST,2015-05-19,40.62
Finland,FIN,2015-05-19,33.02
France,FRA,2015-05-19,29.69
Germany,DEU,2015-05-19,29.27
Greece,GRC,2015-05-19,52.24
Hungary,HUN,2015-05-19,30.27
Italy,ITA,2015-05-19,49.67
Latvia,LVA,2015-05-19,43.74
Lithuania,LTU,2015-05-19,43.74
Luxembourg,LUX,2015-05-19,29.27
Netherlands,NLD,2015-05-19,40.28
Norway,NOR,2015-05-19,24.81
Poland,POL,2015-05-19,43.25
Portugal,PRT,2015-05-19,42.22
Romania,ROU,2015-05-19,32.11
Slovakia,SVK,2015-05-19,29.12
Slovenia,SVN,2015-05-19,25.91
Spain,ESP,2015-05-19,42.22
Sweden,SWE,2015-05-19,24.85
Switzerland,CHE,2015-05-19,29.86
Austria,AUT,2015-05-20,34.76
Belgium,BEL,2015-05-20,39.25
Czechia,CZE,2015-05-20,36.0
Denmark,DNK,2015-05-20,31.93
Estonia,EST,2015-05-20,32.51
Finland,FIN,2015-05-20,32.51
France,FRA,2015-05-20,35.5
Germany,DEU,2015-05-20,34.76
Greece,GRC,2015-05-20,51.06
Hungary,HUN,2015-05-20,36.21
Italy,ITA,2015-05-20,47.84
Latvia,LVA,2015-05-20,43.07
Lithuania,LTU,2015-05-20,43.07
Luxembourg,LUX,2015-05-20,34.76
Netherlands,NLD,2015-05-20,39.25
Norway,NOR,2015-05-20,25.71
Poland,POL,2015-05-20,45.16
Portugal,PRT,2015-05-20,45.88
Romania,ROU,2015-05-20,29.88
Slovakia,SVK,2015-05-20,36.0
Slovenia,SVN,2015-05-20,37.07
Spain,ESP,2015-05-20,45.88
Sweden,SWE,2015-05-20,31.05
Switzerland,CHE,2015-05-20,35.51
Austria,AUT,2015-05-21,34.12
Belgium,BEL,2015-05-21,37.69
Czechia,CZE,2015-05-21,33.59
Denmark,DNK,2015-05-21,31.39
Estonia,EST,2015-05-21,31.99
Finland,FIN,2015-05-21,31.99
France,FRA,2015-05-21,35.47
Germany,DEU,2015-05-21,34.12
Greece,GRC,2015-05-21,52.21
Hungary,HUN,2015-05-21,34.34
Italy,ITA,2015-05-21,48.24
Latvia,LVA,2015-05-21,44.48
Lithuania,LTU,2015-05-21,44.48
Luxembourg,LUX,2015-05-21,34.12
Netherlands,NLD,2015-05-21,38.02
Norway,NOR,2015-05-21,26.9
Poland,POL,2015-05-21,45.67
Portugal,PRT,2015-05-21,43.83
Romania,ROU,2015-05-21,33.61
Slovakia,SVK,2015-05-21,33.59
Slovenia,SVN,2015-05-21,31.3
Spain,ESP,2015-05-21,43.83
Sweden,SWE,2015-05-21,31.38
Switzerland,CHE,2015-05-21,33.21
Austria,AUT,2015-05-22,31.16
Belgium,BEL,2015-05-22,36.04
Czechia,CZE,2015-05-22,32.46
Denmark,DNK,2015-05-22,23.66
Estonia,EST,2015-05-22,28.49
Finland,FIN,2015-05-22,28.49
France,FRA,2015-05-22,32.87
Germany,DEU,2015-05-22,31.16
Greece,GRC,2015-05-22,51.98
Hungary,HUN,2015-05-22,33.41
Italy,ITA,2015-05-22,45.54
Latvia,LVA,2015-05-22,49.33
Lithuania,LTU,2015-05-22,49.33
Luxembourg,LUX,2015-05-22,31.16
Netherlands,NLD,2015-05-22,36.48
Norway,NOR,2015-05-22,22.31
Poland,POL,2015-05-22,42.15
Portugal,PRT,2015-05-22,43.66
Romania,ROU,2015-05-22,33.41
Slovakia,SVK,2015-05-22,32.46
Slovenia,SVN,2015-05-22,31.61
Spain,ESP,2015-05-22,43.66
Sweden,SWE,2015-05-22,22.87
Switzerland,CHE,2015-05-22,32.33
Austria,AUT,2015-05-23,23.98
Belgium,BEL,2015-05-23,25.69
Czechia,CZE,2015-05-23,24.55
Denmark,DNK,2015-05-23,18.58
Estonia,EST,2015-05-23,21.19
Finland,FIN,2015-05-23,18.58
France,FRA,2015-05-23,24.61
Germany,DEU,2015-05-23,23.98
Greece,GRC,2015-05-23,48.33
Hungary,HUN,2015-05-23,25.6
Italy,ITA,2015-05-23,38.65
Latvia,LVA,2015-05-23,28.59
Lithuania,LTU,2015-05-23,28.59
Luxembourg,LUX,2015-05-23,23.98
Netherlands,NLD,2015-05-23,26.32
Norway,NOR,2015-05-23,18.58
Poland,POL,2015-05-23,36.63
Portugal,PRT,2015-05-23,33.83
Romania,ROU,2015-05-23,25.56
Slovakia,SVK,2015-05-23,24.55
Slovenia,SVN,2015-05-23,22.06
Spain,ESP,2015-05-23,33.81
Sweden,SWE,2015-05-23,18.58
Switzerland,CHE,2015-05-23,24.59
Austria,AUT,2015-05-24,19.52
Belgium,BEL,2015-05-24,19.54
Czechia,CZE,2015-05-24,18.22
Denmark,DNK,2015-05-24,19.84
Estonia,EST,2015-05-24,33.6
Finland,FIN,2015-05-24,19.78
France,FRA,2015-05-24,19.29
Germany,DEU,2015-05-24,19.52
Greece,GRC,2015-05-24,37.69
Hungary,HUN,2015-05-24,20.98
Italy,ITA,2015-05-24,41.33
Latvia,LVA,2015-05-24,35.97
Lithuania,LTU,2015-05-24,35.97
Luxembourg,LUX,2015-05-24,19.52
Netherlands,NLD,2015-05-24,22.97
Norway,NOR,2015-05-24,19.78
Poland,POL,2015-05-24,34.52
Portugal,PRT,2015-05-24,32.79
Romania,ROU,2015-05-24,21.64
Slovakia,SVK,2015-05-24,18.22
Slovenia,SVN,2015-05-24,17.14
Spain,ESP,2015-05-24,32.63
Sweden,SWE,2015-05-24,19.8
Switzerland,CHE,2015-05-24,17.86
Austria,AUT,2015-05-25,24.18
Belgium,BEL,2015-05-25,24.17
Czechia,CZE,2015-05-25,20.61
Denmark,DNK,2015-05-25,22.87
Estonia,EST,2015-05-25,35.54
Finland,FIN,2015-05-25,35.4
France,FRA,2015-05-25,23.6
Germany,DEU,2015-05-25,24.18
Greece,GRC,2015-05-25,50.26
Hungary,HUN,2015-05-25,21.91
Italy,ITA,2015-05-25,47.61
Latvia,LVA,2015-05-25,44.74
Lithuania,LTU,2015-05-25,44.74
Luxembourg,LUX,2015-05-25,24.18
Netherlands,NLD,2015-05-25,28.05
Norway,NOR,2015-05-25,21.94
Poland,POL,2015-05-25,42.11
Portugal,PRT,2015-05-25,48.83
Romania,ROU,2015-05-25,22.34
Slovakia,SVK,2015-05-25,20.61
Slovenia,SVN,2015-05-25,27.9
Spain,ESP,2015-05-25,48.83
Sweden,SWE,2015-05-25,22.45
Switzerland,CHE,2015-05-25,20.73
Austria,AUT,2015-05-26,32.9
Belgium,BEL,2015-05-26,36.39
Czechia,CZE,2015-05-26,30.88
Denmark,DNK,2015-05-26,26.65
Estonia,EST,2015-05-26,33.85
Finland,FIN,2015-05-26,33.82
France,FRA,2015-05-26,33.71
Germany,DEU,2015-05-26,32.9
Greece,GRC,2015-05-26,50.11
Hungary,HUN,2015-05-26,37.54
Italy,ITA,2015-05-26,49.91
Latvia,LVA,2015-05-26,48.63
Lithuania,LTU,2015-05-26,48.63
Luxembourg,LUX,2015-05-26,32.9
Netherlands,NLD,2015-05-26,37.41
Norway,NOR,2015-05-26,23.54
Poland,POL,2015-05-26,39.81
Portugal,PRT,2015-05-26,47.24
Romania,ROU,2015-05-26,38.46
Slovakia,SVK,2015-05-26,30.88
Slovenia,SVN,2015-05-26,42.44
Spain,ESP,2015-05-26,47.24
Sweden,SWE,2015-05-26,27.05
Switzerland,CHE,2015-05-26,30.57
Austria,AUT,2015-05-27,32.2
Belgium,BEL,2015-05-27,43.08
Czechia,CZE,2015-05-27,32.14
Denmark,DNK,2015-05-27,27.03
Estonia,EST,2015-05-27,29.74
Finland,FIN,2015-05-27,28.61
France,FRA,2015-05-27,31.67
Germany,DEU,2015-05-27,32.2
Greece,GRC,2015-05-27,50.27
Hungary,HUN,2015-05-27,35.15
Italy,ITA,2015-05-27,45.27
Latvia,LVA,2015-05-27,46.96
Lithuania,LTU,2015-05-27,46.96
Luxembourg,LUX,2015-05-27,32.2
Netherlands,NLD,2015-05-27,36.88
Norway,NOR,2015-05-27,22.29
Poland,POL,2015-05-27,40.97
Portugal,PRT,2015-05-27,49.06
Romania,ROU,2015-05-27,35.08
Slovakia,SVK,2015-05-27,32.14
Slovenia,SVN,2015-05-27,38.14
Spain,ESP,2015-05-27,49.06
Sweden,SWE,2015-05-27,25.24
Switzerland,CHE,2015-05-27,32.16
Austria,AUT,2015-05-28,30.48
Belgium,BEL,2015-05-28,36.93
Czechia,CZE,2015-05-28,29.55
Denmark,DNK,2015-05-28,23.03
Estonia,EST,2015-05-28,34.28
Finland,FIN,2015-05-28,34.28
France,FRA,2015-05-28,33.11
Germany,DEU,2015-05-28,30.48
Greece,GRC,2015-05-28,51.33
Hungary,HUN,2015-05-28,30.27
Italy,ITA,2015-05-28,44.8
Latvia,LVA,2015-05-28,48.92
Lithuania,LTU,2015-05-28,48.92
